filteredData
-0.0005188146606087685+0.0003662221133708954i
-0.00015259254723787308+9.155552834272385e-05i
-0.00030518509447574615-9.155552834272385e-05i
-0.0002441480755805969+9.155552834272385e-05i
0.0005798516795039177-6.103701889514923e-05i
9.155552834272385e-05+0.00015259254723787308i
9.155552834272385e-05-6.103701889514923e-05i
0.00012207403779029846-6.103701889514923e-05i
-0.0005188146606087685-0.00012207403779029846i
0.00015259254723787308-0.0002441480755805969i
-0.00039674062281847-0.00015259254723787308i
-0.00015259254723787308-0.00039674062281847i
0.00039674062281847-9.155552834272385e-05i
-0.0002136295661330223+0.0001831110566854477i
0.00012207403779029846+0.00015259254723787308i
-0.0004272591322660446-0.0006408886983990669i
0.00039674062281847-6.103701889514923e-05i
3.0518509447574615e-05-0.0004882961511611938i
-0.00012207403779029846-3.0518509447574615e-05i
0.0005493331700563431-9.155552834272385e-05i
0.00012207403779029846+0.00030518509447574615i
-0.0002136295661330223-0.0005493331700563431i
-0.00012207403779029846+0i
6.103701889514923e-05+0.00033570360392332077i
-0.00027466658502817154+0.0003662221133708954i
-0.0005493331700563431+3.0518509447574615e-05i
0.0003662221133708954-0.00015259254723787308i
-0.0001831110566854477-0.0007324442267417908i
-0.00012207403779029846-0.0003662221133708954i
-0.00039674062281847+0.00015259254723787308i
-0.00012207403779029846-0.00045777764171361923i
0.00012207403779029846+9.155552834272385e-05i
-0.00039674062281847-9.155552834272385e-05i
-0.00027466658502817154-0.00012207403779029846i
3.0518509447574615e-05+0.0010071108117699623i
0.00027466658502817154-0.00045777764171361923i
0.00045777764171361923-0.0001831110566854477i
0.0005188146606087685-0.0006408886983990669i
0.00012207403779029846-0.00012207403779029846i
-0.00030518509447574615+6.103701889514923e-05i
0.0001831110566854477+6.103701889514923e-05i
0.00015259254723787308-0.0002136295661330223i
-0.0004272591322660446-0.0005188146606087685i
3.0518509447574615e-05-0.00030518509447574615i
0.0002136295661330223+0.0004882961511611938i
0.00012207403779029846+6.103701889514923e-05i
0.0004882961511611938-9.155552834272385e-05i
0.0003662221133708954-0.0007324442267417908i
-0.0004272591322660446+0.00015259254723787308i
0.00015259254723787308+0.0005493331700563431i
-0.0002136295661330223-0.0003662221133708954i
-0.00030518509447574615-0.00027466658502817154i
3.0518509447574615e-05-0.00030518509447574615i
-0.00012207403779029846-0.0003662221133708954i
-0.0006103701889514923-0.0001831110566854477i
-0.0001831110566854477+0.0004272591322660446i
-0.00039674062281847+6.103701889514923e-05i
-6.103701889514923e-05+9.155552834272385e-05i
0.00045777764171361923-3.0518509447574615e-05i
0.00012207403779029846-0.00030518509447574615i
-0.00012207403779029846+0.00039674062281847i
-9.155552834272385e-05-0.0007629627361893654i
0.00027466658502817154-0.0002441480755805969i
-0.00015259254723787308+0.0003662221133708954i
-0.0005493331700563431-0.0007019257172942162i
-0.0002136295661330223-9.155552834272385e-05i
0.00027466658502817154-0.0005493331700563431i
-9.155552834272385e-05+0.0004882961511611938i
3.0518509447574615e-05+0.00030518509447574615i
9.155552834272385e-05+0.00015259254723787308i
-0.0002441480755805969+0.0005798516795039177i
0.0002136295661330223-0.00015259254723787308i
-9.155552834272385e-05-3.0518509447574615e-05i
-3.0518509447574615e-05+9.155552834272385e-05i
-0.00027466658502817154-6.103701889514923e-05i
3.0518509447574615e-05+0.0002441480755805969i
-0.00015259254723787308-0.00033570360392332077i
-0.00039674062281847+0i
-6.103701889514923e-05+0.0007629627361893654i
0.00039674062281847-3.0518509447574615e-05i
0.0005798516795039177-9.155552834272385e-05i
0.00027466658502817154-0.0010681478306651115i
0.00030518509447574615-0.0006714072078466415i
0.00015259254723787308+0.0002136295661330223i
-0.00030518509447574615-0.0008239997550845146i
-6.103701889514923e-05-0.00027466658502817154i
0.00015259254723787308+0.00045777764171361923i
-0.0005493331700563431-0.00030518509447574615i
-0.0002441480755805969+0i
0.0002136295661330223+0.0002441480755805969i
-9.155552834272385e-05-0.0006408886983990669i
-0.0005798516795039177-0.0005493331700563431i
-0.00015259254723787308+0.00015259254723787308i
-0.0002441480755805969+3.0518509447574615e-05i
-0.00015259254723787308+0.0005798516795039177i
0.00033570360392332077+0.0005798516795039177i
9.155552834272385e-05-0.0011291848495602608i
0.0002441480755805969-0.0005798516795039177i
-0.0005493331700563431+0.00027466658502817154i
0.0007019257172942162+0.00027466658502817154i
0.00039674062281847+0.0005798516795039177i
0.0010681478306651115+3.0518509447574615e-05i
0.0007324442267417908+0.0005798516795039177i
-0.00039674062281847-0.00027466658502817154i
0.0005493331700563431+0.00015259254723787308i
-0.00015259254723787308-0.0009765923023223877i
0.0006714072078466415+6.103701889514923e-05i
-0.0002136295661330223-0.0006408886983990669i
-0.00079348124563694-3.0518509447574615e-05i
-0.0005188146606087685+0.0006714072078466415i
-0.00033570360392332077+6.103701889514923e-05i
-0.0002136295661330223+0.0003662221133708954i
-0.0008239997550845146-0.00033570360392332077i
6.103701889514923e-05-0.0004272591322660446i
0.00012207403779029846-0.0008545182645320892i
0.0004882961511611938-0.0004882961511611938i
-9.155552834272385e-05+0.0009155552834272385i
0.00079348124563694-0.0003662221133708954i
-0.00012207403779029846-0.00045777764171361923i
0.0003662221133708954-0.00027466658502817154i
-0.0008850367739796638+0i
0.0001831110566854477-0.0005493331700563431i
0.00079348124563694-0.0008850367739796638i
0.0002441480755805969-0.0002136295661330223i
-3.0518509447574615e-05-0.00012207403779029846i
0.00027466658502817154+0.0006714072078466415i
0.0006103701889514923+0.0002441480755805969i
-0.0002136295661330223-0.00030518509447574615i
0.00015259254723787308+0.00012207403779029846i
-0.0007324442267417908+0.00033570360392332077i
0.0003662221133708954+0.00033570360392332077i
-3.0518509447574615e-05-0.00015259254723787308i
0.0002136295661330223-3.0518509447574615e-05i
-0.0001831110566854477-6.103701889514923e-05i
-0.00045777764171361923-0.0002441480755805969i
0.00027466658502817154+9.155552834272385e-05i
-3.0518509447574615e-05-0.0002441480755805969i
-0.0002441480755805969+0.00015259254723787308i
-6.103701889514923e-05-0.0009155552834272385i
0.0001831110566854477-0.0005493331700563431i
0.0002136295661330223-3.0518509447574615e-05i
-0.00012207403779029846-0.00033570360392332077i
-0.00039674062281847+0.0004272591322660446i
6.103701889514923e-05-0.00015259254723787308i
0.00012207403779029846+0.0010071108117699623i
0.00012207403779029846+0.0010071108117699623i
0.00012207403779029846+0.0010071108117699623i
0.00012207403779029846+0.0010071108117699623i
-0.00045777764171361923+0.0003662221133708954i
-0.0008850367739796638-0.0003662221133708954i
0.0004272591322660446-0.0007324442267417908i
0.0006714072078466415-0.00015259254723787308i
-0.0009460737928748131-0.00015259254723787308i
0.0002441480755805969+6.103701889514923e-05i
0.00027466658502817154-0.0005188146606087685i
-6.103701889514923e-05-0.0004882961511611938i
-0.00012207403779029846+0.0005188146606087685i
-0.00039674062281847+0.0005188146606087685i
6.103701889514923e-05-0.0002441480755805969i
-0.00012207403779029846+0.00027466658502817154i
0.0005493331700563431-0.0004272591322660446i
-3.0518509447574615e-05-3.0518509447574615e-05i
-0.0005188146606087685-0.0006408886983990669i
-0.0004272591322660446+0.0007324442267417908i
-0.0011291848495602608+0.00012207403779029846i
0.00033570360392332077+0.00012207403779029846i
-6.103701889514923e-05+0.0004272591322660446i
-0.00030518509447574615+0.0005188146606087685i
0.00027466658502817154-0.00012207403779029846i
-0.00045777764171361923-0.00015259254723787308i
0.00045777764171361923-0.00030518509447574615i
6.103701889514923e-05+0.0005798516795039177i
-9.155552834272385e-05-0.0007629627361893654i
0.0007019257172942162-0.0005188146606087685i
0.0002136295661330223+0.0006408886983990669i
-0.00015259254723787308+0.0005493331700563431i
0.0007019257172942162+0.00012207403779029846i
0.00045777764171361923-0.0002441480755805969i
-0.0002441480755805969+0.0007324442267417908i
-0.0008545182645320892+3.0518509447574615e-05i
6.103701889514923e-05+6.103701889514923e-05i
-0.0002441480755805969+0.00012207403779029846i
-0.00033570360392332077-0.0002441480755805969i
-0.0002441480755805969-0.00015259254723787308i
-0.0002441480755805969+0.00033570360392332077i
0.00030518509447574615+3.0518509447574615e-05i
-0.0007629627361893654-3.0518509447574615e-05i
-0.00012207403779029846+0.00030518509447574615i
0.0006408886983990669+0.00015259254723787308i
0.0002441480755805969+0.00012207403779029846i
-0.00045777764171361923+9.155552834272385e-05i
-6.103701889514923e-05+0.00030518509447574615i
0.0001831110566854477-0.0005798516795039177i
-9.155552834272385e-05-0.00033570360392332077i
-0.0007019257172942162+0.0004272591322660446i
0.00033570360392332077+0.0004882961511611938i
-0.0007019257172942162+0.00039674062281847i
3.0518509447574615e-05+0.0002441480755805969i
-0.0001831110566854477+0.00015259254723787308i
0.0001831110566854477-0.00012207403779029846i
-0.0001831110566854477-6.103701889514923e-05i
0.0001831110566854477-0.00012207403779029846i
-0.00039674062281847-6.103701889514923e-05i
0.0001831110566854477+0.00012207403779029846i
-0.0003662221133708954-0.0005798516795039177i
0.00039674062281847-0.00039674062281847i
-0.00012207403779029846+0.00027466658502817154i
-0.00027466658502817154+0.00033570360392332077i
-0.0007019257172942162+0.0004272591322660446i
-0.0007324442267417908-0.00027466658502817154i
3.0518509447574615e-05-0.00033570360392332077i
-0.0003662221133708954+0.00027466658502817154i
-0.00045777764171361923+0.0002136295661330223i
0.0006714072078466415+0.0002441480755805969i
0.0002136295661330223+0.00030518509447574615i
0.00012207403779029846+0.0002441480755805969i
-9.155552834272385e-05-0.00079348124563694i
-3.0518509447574615e-05-0.00027466658502817154i
-0.00027466658502817154-0.00015259254723787308i
0.0003662221133708954+0i
3.0518509447574615e-05+0.00012207403779029846i
0.0003662221133708954-0.0004272591322660446i
-3.0518509447574615e-05+0.00030518509447574615i
0.00039674062281847+0.00045777764171361923i
0.0001831110566854477+0.0004882961511611938i
0.00030518509447574615+0.0005493331700563431i
0.0001831110566854477+0.00012207403779029846i
0.00039674062281847-3.0518509447574615e-05i
0.0006103701889514923+0.00015259254723787308i
0.0004272591322660446-3.0518509447574615e-05i
-3.0518509447574615e-05-9.155552834272385e-05i
-0.00027466658502817154+0.0006714072078466415i
-0.00079348124563694-0.001037629321217537i
-0.0002136295661330223+0.0007324442267417908i
-3.0518509447574615e-05-0.00030518509447574615i
0.0001831110566854477+0.00027466658502817154i
0.00015259254723787308-0.00033570360392332077i
0.00015259254723787308+0.0002136295661330223i
0.00033570360392332077+0.00045777764171361923i
-3.0518509447574615e-05+9.155552834272385e-05i
-0.0011291848495602608-0.00015259254723787308i
0.0010986663401126862-3.0518509447574615e-05i
-0.00027466658502817154-0.0002136295661330223i
-0.00027466658502817154-0.0002136295661330223i
-0.00027466658502817154-0.0002136295661330223i
-0.00027466658502817154-0.0002136295661330223i
-0.00027466658502817154-0.0002136295661330223i
-0.0005493331700563431+0.0013122959062457085i
0.0002136295661330223-0.0001831110566854477i
0.00015259254723787308+0.0003662221133708954i
-0.00030518509447574615-0.00027466658502817154i
-0.0004882961511611938+0.00027466658502817154i
9.155552834272385e-05-0.0002136295661330223i
0.0005493331700563431+6.103701889514923e-05i
-0.00015259254723787308+0.0010071108117699623i
0.0005798516795039177+0.0012817773967981339i
-0.00045777764171361923+0.00039674062281847i
-0.0004882961511611938+0.00015259254723787308i
-0.0009460737928748131-0.0007324442267417908i
3.0518509447574615e-05-0.0012817773967981339i
0.0004882961511611938+0.0010986663401126862i
-0.0006103701889514923+0.0007324442267417908i
0.001037629321217537-0.0005798516795039177i
-9.155552834272385e-05-0.00045777764171361923i
0.0008850367739796638-0.00015259254723787308i
0.0009765923023223877-0.0004272591322660446i
0.0006103701889514923+0.0005493331700563431i
0.00039674062281847-0.00033570360392332077i
-0.0002136295661330223+0.0012207403779029846i
-0.001037629321217537+9.155552834272385e-05i
0.00045777764171361923-0.0002441480755805969i
-0.00030518509447574615+0.0003662221133708954i
0.0004882961511611938+0.00027466658502817154i
-0.00079348124563694-0.0005188146606087685i
0.0008239997550845146-0.0006103701889514923i
0.0001831110566854477-0.0006103701889514923i
9.155552834272385e-05+0.00027466658502817154i
-0.00039674062281847+0i
0.00027466658502817154-0.00015259254723787308i
3.0518509447574615e-05+9.155552834272385e-05i
0.0002136295661330223-9.155552834272385e-05i
-0.0011291848495602608+3.0518509447574615e-05i
-0.00030518509447574615-0.00030518509447574615i
0.00012207403779029846+0.00030518509447574615i
-0.00012207403779029846-9.155552834272385e-05i
0.0001831110566854477-0.00012207403779029846i
-9.155552834272385e-05+0.00012207403779029846i
-0.00027466658502817154+0.00015259254723787308i
-0.0005798516795039177-0.0001831110566854477i
-0.00012207403779029846-0.00015259254723787308i
6.103701889514923e-05-0.00039674062281847i
6.103701889514923e-05-0.0005493331700563431i
0.0001831110566854477+0.0001831110566854477i
0.00027466658502817154+0.00079348124563694i
0.00033570360392332077-0.0002441480755805969i
-3.0518509447574615e-05+0.0009460737928748131i
0.00079348124563694+0.00030518509447574615i
-0.00027466658502817154-9.155552834272385e-05i
-0.0004882961511611938+0.00039674062281847i
0.00039674062281847+6.103701889514923e-05i
-0.0002136295661330223-0.0008545182645320892i
0.0003662221133708954+0.00012207403779029846i
0.0010986663401126862-0.0002136295661330223i
-0.0005493331700563431-0.0005188146606087685i
0.0002441480755805969+0.0006408886983990669i
-0.0017090365290641785+0.0001831110566854477i
-0.0007324442267417908-0.00039674062281847i
0.0002136295661330223+3.0518509447574615e-05i
0.0006408886983990669+0.0010681478306651115i
-0.0018005920574069023-0.00015259254723787308i
0.0005493331700563431-0.0004272591322660446i
-0.0007629627361893654+0.0011291848495602608i
-0.001342814415693283+0.0007019257172942162i
-0.0007324442267417908+0i
0.0006103701889514923+0.00012207403779029846i
0.0004882961511611938+0.00030518509447574615i
-0.00033570360392332077+6.103701889514923e-05i
-0.0001831110566854477+0.00030518509447574615i
3.0518509447574615e-05+0.0001831110566854477i
0.0002136295661330223-0.00015259254723787308i
-0.00039674062281847-6.103701889514923e-05i
0.00012207403779029846+0.00045777764171361923i
0.0004272591322660446+0.0006103701889514923i
-0.00015259254723787308-0.00039674062281847i
0.00012207403779029846-3.0518509447574615e-05i
6.103701889514923e-05-0.00030518509447574615i
9.155552834272385e-05-0.0005188146606087685i
0.0003662221133708954+0.0003662221133708954i
0.0001831110566854477+0.00027466658502817154i
-0.00030518509447574615+6.103701889514923e-05i
-0.0005188146606087685+3.0518509447574615e-05i
-0.0001831110566854477+0.0001831110566854477i
0.0006408886983990669-0.00079348124563694i
0.0006408886983990669-0.00079348124563694i
0.0006408886983990669-0.00079348124563694i
0.0006408886983990669-0.00079348124563694i
0.0006408886983990669-0.00079348124563694i
0.0006408886983990669-0.00079348124563694i
0.0006408886983990669-0.00079348124563694i
0.0006408886983990669-0.00079348124563694i
0.0007629627361893654+3.0518509447574615e-05i
3.0518509447574615e-05-0.0002441480755805969i
0.0004882961511611938-0.00039674062281847i
-0.0009460737928748131-0.0004882961511611938i
3.0518509447574615e-05+9.155552834272385e-05i
-0.00012207403779029846+0i
-0.0003662221133708954-0.00033570360392332077i
0.0007629627361893654-0.0003662221133708954i
0.0001831110566854477-0.00079348124563694i
0.0002136295661330223+0.00045777764171361923i
-0.00039674062281847+0.00039674062281847i
-0.00012207403779029846+0.0002441480755805969i
0.0002441480755805969+0.0002136295661330223i
-0.0001831110566854477-9.155552834272385e-05i
-0.0007324442267417908+0.0005798516795039177i
-0.00012207403779029846-0.0005188146606087685i
0.0005493331700563431-3.0518509447574615e-05i
-0.0002441480755805969-0.00015259254723787308i
-0.0001831110566854477-0.00012207403779029846i
-0.0001831110566854477-0.0003662221133708954i
-9.155552834272385e-05-0.0001831110566854477i
-0.0004272591322660446+0.00045777764171361923i
0.0004272591322660446+0.0004272591322660446i
0.0001831110566854477-0.0006714072078466415i
-0.0005798516795039177-0.00027466658502817154i
0.00039674062281847+0.00015259254723787308i
0.0003662221133708954+0.0005188146606087685i
3.0518509447574615e-05+0i
0.0005493331700563431+3.0518509447574615e-05i
-9.155552834272385e-05+3.0518509447574615e-05i
-0.0002136295661330223+0.00027466658502817154i
-0.0003662221133708954+6.103701889514923e-05i
0.0005188146606087685+0.0010071108117699623i
-0.0002441480755805969-0.0004272591322660446i
0.00015259254723787308-6.103701889514923e-05i
0.0004272591322660446-0.0005798516795039177i
9.155552834272385e-05-0.0002136295661330223i
-0.0005188146606087685+0.0005493331700563431i
-0.00033570360392332077+0.00012207403779029846i
0.0005188146606087685+0.0006103701889514923i
-6.103701889514923e-05-0.0007019257172942162i
-0.00045777764171361923-0.0004882961511611938i
-0.001037629321217537+0.00039674062281847i
0.0002136295661330223+0.0006714072078466415i
0.00027466658502817154+0.0005188146606087685i
-0.0001831110566854477-0.0008239997550845146i
-0.0002136295661330223+0.0004272591322660446i
0.00033570360392332077+0.0002136295661330223i
0.0002441480755805969-0.0005798516795039177i
-0.00033570360392332077-0.0003662221133708954i
0.0004882961511611938-9.155552834272385e-05i
-0.0005798516795039177+0.0009155552834272385i
0.0003662221133708954+0.0005798516795039177i
0.00045777764171361923+0.0006714072078466415i
0.0006714072078466415-0.0005188146606087685i
-0.0001831110566854477+0.00079348124563694i
0.0007629627361893654-0.001037629321217537i
-0.0006103701889514923+0.0004272591322660446i
0.0003662221133708954-0.0004882961511611938i
0.0002441480755805969-0.00015259254723787308i
-0.0004882961511611938+3.0518509447574615e-05i
6.103701889514923e-05+9.155552834272385e-05i
0.00012207403779029846+0.00045777764171361923i
-0.0004882961511611938-0.0003662221133708954i
-0.0001831110566854477+0.0006103701889514923i
-0.0005493331700563431-0.0005493331700563431i
-6.103701889514923e-05+3.0518509447574615e-05i
-0.0006714072078466415+0.0002441480755805969i
0.0008545182645320892+0.0006408886983990669i
0.0007629627361893654+0.0006714072078466415i
-9.155552834272385e-05-0.00039674062281847i
0.0002136295661330223-0.0006103701889514923i
-0.00030518509447574615+0.0002441480755805969i
-0.00012207403779029846+0.00030518509447574615i
0.0006103701889514923+0.00030518509447574615i
-0.00045777764171361923-0.0002441480755805969i
-0.00012207403779029846-3.0518509447574615e-05i
-0.00012207403779029846-0.00015259254723787308i
-0.00012207403779029846+0.0006103701889514923i
-0.00045777764171361923+9.155552834272385e-05i
-0.00033570360392332077+0.00033570360392332077i
0.0002136295661330223+0.00045777764171361923i
-0.00045777764171361923-0.00012207403779029846i
-0.0006714072078466415+9.155552834272385e-05i
-0.0001831110566854477+0.0002441480755805969i
-0.0001831110566854477-0.0005798516795039177i
-0.0005798516795039177-0.0010071108117699623i
0.0014038514345884323-0.00045777764171361923i
-0.0003662221133708954+0.0007324442267417908i
-0.0003662221133708954+0.0003662221133708954i
-0.00033570360392332077-0.0010986663401126862i
0.0002136295661330223-0.0010071108117699623i
-0.0005493331700563431-0.0002441480755805969i
-0.0005493331700563431+0.00033570360392332077i
-0.0006408886983990669+0i
0.0004272591322660446-0.001037629321217537i
0.00012207403779029846+0.0004882961511611938i
0.0012207403779029846-0.0006714072078466415i
0.00012207403779029846-0.0002441480755805969i
0.0003662221133708954-0.0002441480755805969i
-0.00079348124563694-3.0518509447574615e-05i
0.0002136295661330223-0.0009460737928748131i
0.0016479995101690292+0.00079348124563694i
-0.00039674062281847+0.0009155552834272385i
0.00033570360392332077-3.0518509447574615e-05i
-0.0007324442267417908-0.0002136295661330223i
0.0014038514345884323-0.0006408886983990669i
0.00045777764171361923-0.0007324442267417908i
-9.155552834272385e-05+9.155552834272385e-05i
-0.0012817773967981339+0.0003662221133708954i
0.00030518509447574615-3.0518509447574615e-05i
-0.0010681478306651115-6.103701889514923e-05i
0.0003662221133708954-0.00030518509447574615i
3.0518509447574615e-05+0.0006103701889514923i
-0.0009155552834272385+0.0006408886983990669i
0.00030518509447574615+0.0006714072078466415i
-0.0006103701889514923+0.00027466658502817154i
0.0008239997550845146+0.00030518509447574615i
0.0006103701889514923-0.0002441480755805969i
3.0518509447574615e-05-3.0518509447574615e-05i
-0.00079348124563694-3.0518509447574615e-05i
-0.0002136295661330223-0.0006103701889514923i
-0.0006714072078466415+0.0005493331700563431i
-0.00012207403779029846-0.0002441480755805969i
-0.0003662221133708954+0.00039674062281847i
